ticker,industry,strategy,mode,rank,metric_name,metric_value,industry_avg,company_name,asx_code
PTL.AX,Household & Personal Products,low_pe_relative_industry,per_industry,1,pe_relative,0.2944932412514829,3.4805556,PRESTAL HOLDINGS LIMITED,PTL
MCP.AX,Household & Personal Products,low_pe_relative_industry,per_industry,2,pe_relative,1.1252992769315335,3.4805556,MCPHERSON'S LIMITED,MCP
TWR.AX,Insurance,low_pe_relative_industry,per_industry,1,pe_relative,0.44498583006016007,20.113,TOWER LIMITED,TWR
QBE.AX,Insurance,low_pe_relative_industry,per_industry,2,pe_relative,0.4875438770944166,20.113,QBE INSURANCE GROUP LIMITED,QBE
CLZ.AX,Materials,low_pe_relative_industry,per_industry,1,pe_relative,3.793269026903326e-05,47.931791473390206,CLASSIC MINERALS LTD,CLZ
SVG.AX,Materials,low_pe_relative_industry,per_industry,2,pe_relative,0.0003129446769859915,47.931791473390206,SAVANNAH GOLDFIELDS LIMITED,SVG
KNM.AX,Media & Entertainment,low_pe_relative_industry,per_industry,1,pe_relative,0.00724863121327178,27.591418864545457,KNEOMEDIA LIMITED,KNM
RMY.AX,Media & Entertainment,low_pe_relative_industry,per_industry,2,pe_relative,0.23299170410770773,27.591418864545457,RMA GLOBAL LIMITED,RMY
AIQ.AX,Not Applic,low_pe_relative_industry,per_industry,1,pe_relative,0.1518655978982552,17.83874055409836,ALTERNATIVE INVESTMENT TRUST,AIQ
LSX.AX,Not Applic,low_pe_relative_industry,per_industry,2,pe_relative,0.20762136142784432,17.83874055409836,LION SELECTION GROUP LIMITED.,LSX
CAN.AX,"Pharmaceuticals, Biotechnology & Life Sciences",low_pe_relative_industry,per_industry,1,pe_relative,0.0009434420403267327,31.7984525998125,CANN GROUP LIMITED,CAN
ILA.AX,"Pharmaceuticals, Biotechnology & Life Sciences",low_pe_relative_industry,per_industry,2,pe_relative,0.015145886375704957,31.7984525998125,ISLAND PHARMACEUTICALS LIMITED,ILA
TIA.AX,Real Estate Management & Development,low_pe_relative_industry,per_industry,1,pe_relative,0.06999751342567703,22.8579534,TIAN AN AUSTRALIA LIMITED,TIA
ACU.AX,Real Estate Management & Development,low_pe_relative_industry,per_industry,2,pe_relative,0.3281133865641707,22.8579534,ACUMENTIS GROUP LIMITED,ACU
NOR.AX,Software & Services,low_pe_relative_industry,per_industry,1,pe_relative,0.025052293006751145,55.88311216153846,NORWOOD SYSTEMS LIMITED,NOR
DCC.AX,Software & Services,low_pe_relative_industry,per_industry,2,pe_relative,0.0366837157185192,55.88311216153846,DIGITALX LIMITED,DCC
X2M.AX,Technology Hardware & Equipment,low_pe_relative_industry,per_industry,1,pe_relative,0.026491687178296995,18.87384509090909,X2M CONNECT LIMITED,X2M
DTI.AX,Technology Hardware & Equipment,low_pe_relative_industry,per_industry,2,pe_relative,0.029140855896126697,18.87384509090909,DTI GROUP LTD,DTI
CCG.AX,Telecommunication Services,low_pe_relative_industry,per_industry,1,pe_relative,0.04042294950341503,183.06432585714285,COMMS GROUP LTD,CCG
SPK.AX,Telecommunication Services,low_pe_relative_industry,per_industry,2,pe_relative,0.08853900902925473,183.06432585714285,SPARK NEW ZEALAND LIMITED,SPK
AQZ.AX,Transportation,low_pe_relative_industry,per_industry,1,pe_relative,0.09134964743469583,37.70615975789474,ALLIANCE AVIATION SERVICES LIMITED,AQZ
VGN.AX,Transportation,low_pe_relative_industry,per_industry,2,pe_relative,0.13994856633192784,37.70615975789474,VIRGIN AUSTRALIA HOLDINGS LIMITED.,VGN
EWC.AX,Utilities,low_pe_relative_industry,per_industry,1,pe_relative,0.005787596699766036,49.80224002333333,ENERGY WORLD CORPORATION LTD,EWC
AGL.AX,Utilities,low_pe_relative_industry,per_industry,2,pe_relative,0.20381960721534229,49.80224002333333,AGL ENERGY LIMITED.,AGL
CLZ.AX,Materials,low_pe_absolute,overall,1,pe,0.0018181818,,CLASSIC MINERALS LTD,CLZ
SVG.AX,Materials,low_pe_absolute,overall,2,pe,0.014999999,,SAVANNAH GOLDFIELDS LIMITED,SVG
EM2.AX,Materials,low_pe_absolute,overall,3,pe,0.02962963,,EAGLE MOUNTAIN MINING LIMITED,EM2
CAN.AX,"Pharmaceuticals, Biotechnology & Life Sciences",low_pe_absolute,overall,4,pe,0.029999997,,CANN GROUP LIMITED,CAN
RAN.AX,Materials,low_pe_absolute,overall,5,pe,0.042857144,,RANGE INTERNATIONAL LIMITED,RAN
KNM.AX,Media & Entertainment,low_pe_absolute,overall,6,pe,0.20000002,,KNEOMEDIA LIMITED,KNM
IDA.AX,Materials,low_pe_absolute,overall,7,pe,0.24666665,,INDIANA RESOURCES LIMITED,IDA
BNL.AX,Energy,low_pe_absolute,overall,8,pe,0.25,,BLUE STAR HELIUM LIMITED,BNL
BDM.AX,Materials,low_pe_absolute,overall,9,pe,0.28333336,,BURGUNDY DIAMOND MINES LIMITED,BDM
EWC.AX,Utilities,low_pe_absolute,overall,10,pe,0.28823528,,ENERGY WORLD CORPORATION LTD,EWC
MRC.AX,Materials,low_pe_absolute,overall,11,pe,0.37142858,,MINERAL COMMODITIES LTD,MRC
ILA.AX,"Pharmaceuticals, Biotechnology & Life Sciences",low_pe_absolute,overall,12,pe,0.48161575,,ISLAND PHARMACEUTICALS LIMITED,ILA
MSI.AX,Capital Goods,low_pe_absolute,overall,13,pe,0.5,,MULTISTACK INTERNATIONAL LIMITED,MSI
X2M.AX,Technology Hardware & Equipment,low_pe_absolute,overall,14,pe,0.5,,X2M CONNECT LIMITED,X2M
BCB.AX,Materials,low_pe_absolute,overall,15,pe,0.5156766,,BOWEN COKING COAL LIMITED,BCB
DTI.AX,Technology Hardware & Equipment,low_pe_absolute,overall,16,pe,0.55,,DTI GROUP LTD,DTI
MVL.AX,Materials,low_pe_absolute,overall,17,pe,0.5666667,,MARVEL GOLD LIMITED,MVL
AJX.AX,Materials,low_pe_absolute,overall,18,pe,0.70000005,,ALEXIUM INTERNATIONAL GROUP LIMITED,AJX
ANR.AX,"Pharmaceuticals, Biotechnology & Life Sciences",low_pe_absolute,overall,19,pe,0.70000005,,ANATARA LIFESCIENCES LTD,ANR
VBX.AX,Materials,low_pe_absolute,overall,20,pe,0.9178354,,VBX LIMITED,VBX
BSX.AX,Materials,low_pe_absolute,overall,21,pe,0.93999994,,BLACKSTONE MINERALS LIMITED,BSX
IR1.AX,Materials,low_pe_absolute,overall,22,pe,0.97499996,,IRIS METALS LIMITED,IR1
BPH.AX,Financial Services,low_pe_absolute,overall,23,pe,1.0,,BPH ENERGY LTD,BPH
PTL.AX,Household & Personal Products,low_pe_absolute,overall,24,pe,1.0250001,,PRESTAL HOLDINGS LIMITED,PTL
CLG.AX,Commercial & Professional Services,low_pe_absolute,overall,25,pe,1.039561,,CLOSE THE LOOP LTD.,CLG
AZ9.AX,Materials,low_pe_absolute,overall,26,pe,1.15,,ASIAN BATTERY METALS PLC,AZ9
LU7.AX,Materials,low_pe_absolute,overall,27,pe,1.2,,LITHIUM UNIVERSE LIMITED,LU7
OBL.AX,Financial Services,low_pe_absolute,overall,28,pe,1.2398374,,OMNI BRIDGEWAY LIMITED,OBL
AMS.AX,Consumer Durables & Apparel,low_pe_absolute,overall,29,pe,1.35,,ATOMOS LIMITED,AMS
NOR.AX,Software & Services,low_pe_absolute,overall,30,pe,1.4000001,,NORWOOD SYSTEMS LIMITED,NOR
BKT.AX,Materials,low_pe_absolute,overall,31,pe,1.5,,BLACK ROCK MINING LIMITED,BKT
AVD.AX,Commercial & Professional Services,low_pe_absolute,overall,32,pe,1.5555555,,AVADA GROUP LIMITED,AVD
KBC.AX,Financial Services,low_pe_absolute,overall,33,pe,1.5666666,,KEYBRIDGE CAPITAL LIMITED,KBC
RTR.AX,Materials,low_pe_absolute,overall,34,pe,1.5769231,,RUMBLE RESOURCES LIMITED,RTR
TIA.AX,Real Estate Management & Development,low_pe_absolute,overall,35,pe,1.5999999,,TIAN AN AUSTRALIA LIMITED,TIA
AFA.AX,Financial Services,low_pe_absolute,overall,36,pe,1.6,,ASF GROUP LIMITED,AFA
VMT.AX,Automobiles & Components,low_pe_absolute,overall,37,pe,1.725,,VMOTO LIMITED,VMT
RCM.AX,Materials,low_pe_absolute,overall,38,pe,1.8333334,,RAPID CRITICAL METALS LIMITED,RCM
NMT.AX,Materials,low_pe_absolute,overall,39,pe,1.8666668,,NEOMETALS LTD,NMT
QUE.AX,Financial Services,low_pe_absolute,overall,40,pe,1.8666668,,QUESTE COMMUNICATIONS LIMITED,QUE
WNX.AX,"Food, Beverage & Tobacco",low_pe_absolute,overall,41,pe,2.0,,WELLNEX LIFE LIMITED,WNX
VEN.AX,Energy,low_pe_absolute,overall,42,pe,2.0,,VINTAGE ENERGY LTD,VEN
GW1.AX,Materials,low_pe_absolute,overall,43,pe,2.0,,GREENWING RESOURCES LTD,GW1
BCC.AX,Technology Hardware & Equipment,low_pe_absolute,overall,44,pe,2.0,,BEAM COMMUNICATIONS HOLDINGS LIMITED,BCC
DAI.AX,"Food, Beverage & Tobacco",low_pe_absolute,overall,45,pe,2.048387,,DECIDR AI INDUSTRIES LTD,DAI
DCC.AX,Software & Services,low_pe_absolute,overall,46,pe,2.0500002,,DIGITALX LIMITED,DCC
KSN.AX,Materials,low_pe_absolute,overall,47,pe,2.0833335,,KINGSTON RESOURCES LIMITED,KSN
HGO.AX,Materials,low_pe_absolute,overall,48,pe,2.2504327,,HILLGROVE RESOURCES LIMITED,HGO
OEQ.AX,Financial Services,low_pe_absolute,overall,49,pe,2.3125,,ORION EQUITIES LIMITED,OEQ
ADN.AX,Materials,low_pe_absolute,overall,50,pe,2.4,,ANDROMEDA METALS LIMITED,ADN
VMT.AX,Automobiles & Components,low_pe_absolute,per_industry,1,pe,1.725,19.974302714285717,VMOTO LIMITED,VMT
RPM.AX,Automobiles & Components,low_pe_absolute,per_industry,2,pe,2.75,19.974302714285717,RPM AUTOMOTIVE GROUP LIMITED,RPM
KSL.AX,Banks,low_pe_absolute,per_industry,1,pe,8.821428,20.333739625,KINA SECURITIES LIMITED,KSL
BFL.AX,Banks,low_pe_absolute,per_industry,2,pe,9.878049,20.333739625,BSP FINANCIAL GROUP LIMITED,BFL
MSI.AX,Capital Goods,low_pe_absolute,per_industry,1,pe,0.5,29.541877083333333,MULTISTACK INTERNATIONAL LIMITED,MSI
BOL.AX,Capital Goods,low_pe_absolute,per_industry,2,pe,2.9464285,29.541877083333333,BOOM LOGISTICS LIMITED,BOL
DGT.AX,Class Pend,low_pe_absolute,per_industry,1,pe,52.792652,52.792652,DIGICO INFRASTRUCTURE REIT,DGT
CLG.AX,Commercial & Professional Services,low_pe_absolute,per_industry,1,pe,1.039561,29.544771833333336,CLOSE THE LOOP LTD.,CLG
AVD.AX,Commercial & Professional Services,low_pe_absolute,per_industry,2,pe,1.5555555,29.544771833333336,AVADA GROUP LIMITED,AVD
NTD.AX,Consumer Discretionary Distribution & Retail,low_pe_absolute,per_industry,1,pe,2.875,26.86205432352941,NTAW HOLDINGS LIMITED,NTD
STP.AX,Consumer Discretionary Distribution & Retail,low_pe_absolute,per_industry,2,pe,5.0,26.86205432352941,STEP ONE CLOTHING LIMITED,STP
AMS.AX,Consumer Durables & Apparel,low_pe_absolute,per_industry,1,pe,1.35,13.940700322222222,ATOMOS LIMITED,AMS
ATP.AX,Consumer Durables & Apparel,low_pe_absolute,per_industry,2,pe,3.8999999,13.940700322222222,ATLAS PEARLS LTD,ATP
MFD.AX,Consumer Services,low_pe_absolute,per_industry,1,pe,3.0625002,45.670820657142855,MAYFIELD CHILDCARE LIMITED,MFD
RFG.AX,Consumer Services,low_pe_absolute,per_industry,2,pe,6.7123227,45.670820657142855,RETAIL FOOD GROUP LIMITED,RFG
MTS.AX,Consumer Staples Distribution & Retail,low_pe_absolute,per_industry,1,pe,12.692308,26.4307456,METCASH LIMITED,MTS
EDV.AX,Consumer Staples Distribution & Retail,low_pe_absolute,per_industry,2,pe,15.208334,26.4307456,ENDEAVOUR GROUP LIMITED,EDV
BNL.AX,Energy,low_pe_absolute,per_industry,1,pe,0.25,21.504613258064516,BLUE STAR HELIUM LIMITED,BNL
VEN.AX,Energy,low_pe_absolute,per_industry,2,pe,2.0,21.504613258064516,VINTAGE ENERGY LTD,VEN
APW.AX,Equity Real Estate Investment Trusts (REITs),low_pe_absolute,per_industry,1,pe,2.6355932,23.4947813972973,AIMS PROPERTY SECURITIES FUND,APW
ASK.AX,Equity Real Estate Investment Trusts (REITs),low_pe_absolute,per_industry,2,pe,7.022727,23.4947813972973,ABACUS STORAGE KING,ASK
BPH.AX,Financial Services,low_pe_absolute,per_industry,1,pe,1.0,21.339705331578944,BPH ENERGY LTD,BPH
OBL.AX,Financial Services,low_pe_absolute,per_industry,2,pe,1.2398374,21.339705331578944,OMNI BRIDGEWAY LIMITED,OBL
WNX.AX,"Food, Beverage & Tobacco",low_pe_absolute,per_industry,1,pe,2.0,14.918867954545455,WELLNEX LIFE LIMITED,WNX
DAI.AX,"Food, Beverage & Tobacco",low_pe_absolute,per_industry,2,pe,2.048387,14.918867954545455,DECIDR AI INDUSTRIES LTD,DAI
FCG.AX,Health Care Equipment & Services,low_pe_absolute,per_industry,1,pe,3.7,46.69955982068966,FREEDOM CARE GROUP HOLDINGS LIMITED,FCG
VIT.AX,Health Care Equipment & Services,low_pe_absolute,per_industry,2,pe,6.1000004,46.69955982068966,VITURA HEALTH LIMITED,VIT
PTL.AX,Household & Personal Products,low_pe_absolute,per_industry,1,pe,1.0250001,3.4805556,PRESTAL HOLDINGS LIMITED,PTL
MCP.AX,Household & Personal Products,low_pe_absolute,per_industry,2,pe,3.9166667,3.4805556,MCPHERSON'S LIMITED,MCP
TWR.AX,Insurance,low_pe_absolute,per_industry,1,pe,8.95,20.113,TOWER LIMITED,TWR
QBE.AX,Insurance,low_pe_absolute,per_industry,2,pe,9.80597,20.113,QBE INSURANCE GROUP LIMITED,QBE
CLZ.AX,Materials,low_pe_absolute,per_industry,1,pe,0.0018181818,47.931791473390206,CLASSIC MINERALS LTD,CLZ
SVG.AX,Materials,low_pe_absolute,per_industry,2,pe,0.014999999,47.931791473390206,SAVANNAH GOLDFIELDS LIMITED,SVG
KNM.AX,Media & Entertainment,low_pe_absolute,per_industry,1,pe,0.20000002,27.591418864545457,KNEOMEDIA LIMITED,KNM
RMY.AX,Media & Entertainment,low_pe_absolute,per_industry,2,pe,6.4285717,27.591418864545457,RMA GLOBAL LIMITED,RMY
AIQ.AX,Not Applic,low_pe_absolute,per_industry,1,pe,2.709091,17.83874055409836,ALTERNATIVE INVESTMENT TRUST,AIQ
LSX.AX,Not Applic,low_pe_absolute,per_industry,2,pe,3.7037036,17.83874055409836,LION SELECTION GROUP LIMITED.,LSX
CAN.AX,"Pharmaceuticals, Biotechnology & Life Sciences",low_pe_absolute,per_industry,1,pe,0.029999997,31.7984525998125,CANN GROUP LIMITED,CAN
ILA.AX,"Pharmaceuticals, Biotechnology & Life Sciences",low_pe_absolute,per_industry,2,pe,0.48161575,31.7984525998125,ISLAND PHARMACEUTICALS LIMITED,ILA
TIA.AX,Real Estate Management & Development,low_pe_absolute,per_industry,1,pe,1.5999999,22.8579534,TIAN AN AUSTRALIA LIMITED,TIA
ACU.AX,Real Estate Management & Development,low_pe_absolute,per_industry,2,pe,7.5000005,22.8579534,ACUMENTIS GROUP LIMITED,ACU
NOR.AX,Software & Services,low_pe_absolute,per_industry,1,pe,1.4000001,55.88311216153846,NORWOOD SYSTEMS LIMITED,NOR
DCC.AX,Software & Services,low_pe_absolute,per_industry,2,pe,2.0500002,55.88311216153846,DIGITALX LIMITED,DCC
X2M.AX,Technology Hardware & Equipment,low_pe_absolute,per_industry,1,pe,0.5,18.87384509090909,X2M CONNECT LIMITED,X2M
DTI.AX,Technology Hardware & Equipment,low_pe_absolute,per_industry,2,pe,0.55,18.87384509090909,DTI GROUP LTD,DTI
CCG.AX,Telecommunication Services,low_pe_absolute,per_industry,1,pe,7.4,183.06432585714285,COMMS GROUP LTD,CCG
SPK.AX,Telecommunication Services,low_pe_absolute,per_industry,2,pe,16.208334,183.06432585714285,SPARK NEW ZEALAND LIMITED,SPK
AQZ.AX,Transportation,low_pe_absolute,per_industry,1,pe,3.4444444,37.70615975789474,ALLIANCE AVIATION SERVICES LIMITED,AQZ
VGN.AX,Transportation,low_pe_absolute,per_industry,2,pe,5.276923,37.70615975789474,VIRGIN AUSTRALIA HOLDINGS LIMITED.,VGN
EWC.AX,Utilities,low_pe_absolute,per_industry,1,pe,0.28823528,49.80224002333333,ENERGY WORLD CORPORATION LTD,EWC
AGL.AX,Utilities,low_pe_absolute,per_industry,2,pe,10.150673,49.80224002333333,AGL ENERGY LIMITED.,AGL
